Table S1c Top ranked cell type-enriched genes based on mouse data						
						
Zhang2014_logFC	Zeisel2014_logFC	Tasic2016_logFC	grand_mean	gene	Celltype	
2.63256629499872	0.854965689148503	5.211320607922	2.89961753068974	GPER1	end	
1.96287675311772	-0.581945545465705	7.31411308652918	2.8983480980604	ACTA2	end	
2.31624803279159	1.98234879808893	4.39458625587399	2.89772769558484	CRIP2	end	
5.2801088083298	1.41143432711658	1.97145194998985	2.88766502847874	TES	end	
3.84252305997355	2.43508930739052	2.3834001068175	2.88700415806052	RBMS1	end	
2.74166090715292	2.12801019924624	3.78224114106865	2.88397074915593	KIAA1671	end	
4.62704298894822	1.85186007334412	2.15995605507189	2.87961970578807	SEMA7A	end	
2.59809635329446	1.69604884561537	4.33363664288089	2.8759272805969	PCDH19	end	
3.21004981972031	2.71309988621573	2.69707097127679	2.87340689240428	ECE1	end	
2.1819792167431	1.01727034460772	5.39394337886036	2.86439764673706	STARD8	end	
5.14333317497635	2.0063107769256	1.43449448752575	2.86137947980923	BCHE	end	
3.86995191085897	0.605170353458344	4.10699461962096	2.86070562797942	TSPAN18	end	
2.33536142954613	1.56792664315753	4.67387425324079	2.85905410864815	NOD1	end	
5.44497881476739	1.27627347431667	1.84548300708122	2.85557843205509	CLEC2A	end	
6.50486851948628	1.21320280300806	0.846601551518961	2.85489095800444	FGFBP1	end	
4.47738433007532	1.08674711558362	2.99794314462997	2.85402486342964	PLAUR	end	
1.57960915804012	2.52272721656453	4.45054503146452	2.85096046868972	PTPRR	end	
3.50284686485823	0.969344261957136	4.07440543134059	2.84886551938532	AJUBA	end	
5.30656039788658	1.61729863543298	1.62188084857949	2.84857996063302	GIMAP1	end	
4.39677231020845	0.986899094976224	3.14692125964152	2.8435308882754	CNGB1	end	
4.32753599946541	1.37312176285417	2.80745321587761	2.8360369927324	KLHL6	end	
3.41215920696131	1.38454295790123	3.70980399799412	2.83550205428555	LPAR4	end	
5.72499069686711	1.78912195179214	0.990830608482031	2.83498108571376	CDKN2B	end	
3.78963047323769	1.14467482710804	3.55240522965508	2.82890351000027	FAR2	end	
4.20421324779135	0.722274748600097	3.55705866462731	2.82784888700625	RASD1	end	
2.2856250848392	1.56660256366017	4.6042714962819	2.81883304826042	TRIM56	end	
3.22400863592331	1.41881538216623	3.81219734232205	2.81834045347053	PARP14	end	
5.51635131787934	2.84952664550456	0.0859179025348415	2.81726528863958	PMAIP1	end	
3.47580766540912	1.07445414612386	3.89157351807309	2.81394510986869	SNAI2	end	
3.57468270519652	0.412735343255967	4.44549619403929	2.81097141416392	TECRL	end	
4.22269730140213	1.98348177882769	2.22172281513182	2.80930063178721	STARD13	end	
3.97650085710447	1.19900870382037	3.25012061119103	2.80854339070529	CXCL2	end	
6.63952260830222	1.40874473014557	0.367990732736462	2.80541935706142	ADAMTSL2	end	
2.7726118210766	1.72767687323064	3.90700179451552	2.80243016294092	DTX3L	end	
8.3986148810971	0	0	2.79953829369903	RPS2-PS10	end	
3.71821695643024	1.1743836662712	3.50506273295642	2.79922111855262	ARHGAP27	end	
3.60561874813045	1.06973605291639	3.72205770599081	2.79913750234588	CD55	end	
2.12313893361375	2.49452508382413	3.77475422162361	2.79747274635383	CFH	end	
2.82379062429059	0	5.56581435033515	2.79653499154191	IRF7	end	
2.79923202489105	2.32715420208988	3.23405298750899	2.78681307149664	FMNL3	end	
4.4588047532586	1.46931963573438	2.42654193507121	2.78488877468806	SMTN	end	
2.14767945514327	2.12271630762852	4.07340098058785	2.78126558111988	ITGA6	end	
2.0268122731944	0.776807724940987	5.53360617221537	2.77907539011692	CD38	end	
2.92597891565287	1.95965031817701	3.4354284159364	2.77368588325543	FOXP1	end	
3.64011827387984	0.675031809339742	4.00451522106399	2.77322176809452	SHROOM1	end	
3.19544023079204	1.9468931611747	3.17488103470837	2.77240480889171	B2M	end	
4.54738546804572	1.06489206800457	2.69486568813518	2.76904774139516	SEPP1	end	
3.68846342503273	2.2097384733706	2.40851875194108	2.76890688344813	RHOC	end	
4.37692145391576	2.78945137571455	1.11192855548443	2.75943379503824	HSPG2	end	
2.93706387094966	1.22778824264824	4.11054654499806	2.75846621953198	ANXA4	end	
6.76221341792364	1.50215422239932	0	2.75478921344099	KCNQ1	end	
3.6266304565212	1.95704403555375	2.66410918822963	2.74926122676819	FLRT2	end	
4.02685766682311	0.112738256927297	4.09463620851537	2.74474404408859	BGN	end	
1.53251209347563	2.00648820347265	4.69026615716079	2.74308881803636	CLIC4	end	
2.72711454584085	1.18723826888149	4.31457755572804	2.74297679015013	PDGFRB	end	
3.02607531542369	1.3359220758588	3.83469947003875	2.73223228710708	NEDD9	end	
2.26540414409455	1.12365371380707	4.79567148973079	2.72824311587747	TIMP3	end	
2.87833010700532	1.66947977039249	3.63006265775339	2.72595751171707	NEBL	end	
4.28252895864313	0.766437448776657	3.12513051768365	2.72469897503448	SMAD6	end	
2.00338161963384	1.08769370451708	5.07932144425358	2.72346558946817	RASGRP2	end	
3.39271230220117	0	4.77513087677999	2.72261439299372	PSMA8	end	
2.70351058887329	0.912322429470915	4.54763143186899	2.72115481673773	GATSL3	end	
3.83598131565235	0.281751629937139	4.02797835917626	2.71523710158858	SLC38A11	end	
2.78911614513647	2.12482743567137	3.228509511387	2.71415103073162	TGFB2	end	
3.21704376576294	1.39710721936553	3.52645929217624	2.71353675910157	TNS2	end	
3.94575293305701	2.03520309519127	2.15681060949236	2.71258887924688	PRKD2	end	
3.71662460530744	1.1558027697381	3.25757356722299	2.71000031408951	MCAM	end	
3.61840029560818	2.14657178445474	2.35896255215801	2.70797821074031	NMI	end	
3.2784781298911	2.01484770015975	2.82992687662832	2.70775090222639	SLC30A1	end	
3.23832337705489	2.40978451287761	2.4674072525101	2.70517171414753	FAM43A	end	
2.62395613924741	0.900354259018381	4.57616446492798	2.70015828773126	UBE2L6	end	
2.32141242238186	1.04986214293944	4.70025356896334	2.69050937809488	ARHGDIB	end	
6.64774284733476	1.41838735064532	0	2.68871006599336	MADCAM1	end	
2.72228322200101	1.35932142436159	3.96541913235151	2.68234125957137	RP24-370B22.3	end	
3.95764283472731	1.02073408087566	3.03866017964984	2.6723456984176	CRYBG3	end	
2.39270966496204	2.06830736753482	3.54982081598519	2.67027928282735	TNS1	end	
3.83701251671909	0.760982162974284	3.39097524791499	2.66298997586946	P2RY14	end	
4.26484954206671	1.44203129589191	2.27716890917833	2.66134991571231	CTHRC1	end	
3.60301157601334	0	4.37249264721952	2.65850140774429	MALL	end	
3.4251177802938	1.66171235360756	2.88737378920697	2.65806797436945	SEPT10	end	
6.07364686035108	0	1.89574979931358	2.65646555322155	ZNF366	end	
6.9678491170193	0.493406279893693	0.504015086144215	2.65509016101907	TPM3-RS7	end	
3.94907415775588	1.59757475858163	2.41451862758486	2.65372251464079	PRCP	end	
5.11792740007694	0	2.84313162447352	2.65368634151682	EGFL8	end	
4.28011292824844	0.429094428882236	3.24305924125457	2.65075553279508	DENND2C	end	
6.77228902005022	1.17182428142769	0	2.6480377671593	FAM124B	end	
3.23028238065348	1.61471069177709	3.0767291645674	2.64057407899932	DAB2	end	
2.25525556916326	2.36525043754858	3.30109855568834	2.64053485413339	ITIH5	end	
4.76519718979666	1.7061627854115	1.4493926406233	2.64025087194382	GPR4	end	
3.31123478593331	2.49981721487017	2.09592700354712	2.63565966811686	NFKBIA	end	
2.9896837868185	1.87442809481988	3.02787470280352	2.63066219481397	KIAA0355	end	
7.87853384293019	0	0	2.6261779476434	CCL21	end	
2.93221644411957	0.34068423733569	4.6051566586016	2.62601911335229	ANO1	end	
4.21557978591305	0	3.66234592994745	2.62597523862017	NDUFA4L2	end	
3.68263334948506	0.609991104247739	3.58414865912639	2.62559103761973	PTGS2	end	
3.40179932901516	0.712653634680626	3.73628735383482	2.61691343917687	ARHGAP25	end	
4.14061660313499	0.723357312411513	2.96824773489541	2.6107405501473	SMAGP	end	
3.90351579072656	1.03901472001263	2.8874788952908	2.61000313534333	VEGFC	end	
5.18918089803243	1.94588183936357	0.679822825159616	2.60496185418521	ADAMTS9	end	
0.244716037516006	0.552354111177132	7.01546525382585	2.60417846750633	XDH	end	
3.96697021861298	1.43465532981213	2.398138376188	2.59992130820437	YAP1	end	
3.60909612975927	1.20843853384051	2.98002753651366	2.59918740003781	VSIG2	end	
1.84996390641056	0.482660066301846	5.46130765332671	2.5979772086797	GPRC5C	end	
2.85682607379032	2.41222947904107	2.5080844711808	2.59238000800407	ITPKB	end	
3.36914188858834	1.36125314711952	3.03169526540259	2.58736343370348	CRTAP	end	
3.10966400031042	2.12547291654171	2.52263487203553	2.58592392962922	TSPAN13	end	
4.75424532389439	0	3.00240685850998	2.58555072746812	TMSB10	end	
3.2220323197126	1.17698615625165	3.32701956641128	2.57534601412518	LRRK1	end	
4.33289500650572	0.827983645586531	2.56087476191648	2.57391780466958	MPP7	end	
2.87425281837265	0.356536733932789	4.46719117132412	2.56599357454319	RCSD1	end	
2.12739343737768	1.14483529585504	4.42137756477259	2.56453543266843	TMTC1	end	
1.85690248125882	1.00075759163867	4.82879518984106	2.56215175424618	RAD54B	end	
2.20431406660257	1.07615158432298	4.38234226166474	2.55426930419676	FAM84B	end	
3.23744274711865	1.0689504398166	3.31654422689991	2.54097913794505	RHBDF2	end	
2.42742192068023	0.324913449566181	4.86739585756591	2.53991040927077	UCP2	end	
4.73075651420998	0.825742608030711	2.05433284519054	2.53694398914374	ADORA2A	end	
2.43919881543988	2.00056546837692	3.16545556153927	2.53507328178536	FRY	end	
5.22540978373998	0.812519187142112	1.55449573289433	2.53080823459214	KCP	end	
4.50328466631549	1.17157600753788	1.90066869061616	2.52517645482318	BOK	end	
3.36738685894662	0.146223397181342	4.05415836606363	2.52258954073053	C16ORF54	end	
5.65389281379955	0.911302496198244	0.996465757297604	2.52055368909847	DYSF	end	
3.69127725522233	1.99264719878682	1.86427087504045	2.5160651096832	PLXND1	end	
2.73537828133069	2.20653111593295	2.6013148694932	2.51440808891895	RNF213	end	
4.48931052026026	1.83802164619203	1.19559702959315	2.50764306534848	DACH1	end	
3.31958435900493	0.482155418110162	3.69370922860264	2.49848300190591	HSPB8	end	
3.13778179214723	1.19389298616696	3.15203364145629	2.49456947325683	CASP7	end	
3.66670658242213	0	3.79516495245228	2.48729051162481	RIPPLY3	end	
2.44502735609471	2.78708638392346	2.22749898888749	2.48653757630189	ZIC2	end	
2.90584698402365	1.38700664558209	3.16636956793852	2.48640773251476	SH2D3C	end	
3.34630148489909	1.784955244149	2.32390352734234	2.48505341879681	NOMO1	end	
6.20671596656245	1.24635417381562	0	2.48435671345936	NOTUM	end	
3.23376866752901	0.589291350734015	3.62766677215567	2.48357559680623	FBLN2	end	
3.93849183861219	2.03311516318756	1.47910223281638	2.48356974487204	TRIM25	end	
2.89331467788822	0.886788417051954	3.64719523421125	2.47576610971714	NXN	end	
3.11893565965117	2.04830393255641	2.25843964333671	2.4752264118481	SLC38A3	end	
3.78697816637724	0.776596270960797	2.86160165105761	2.47505869613188	ZC3HAV1	end	
3.00485014912883	0	4.41576168487198	2.47353727800027	IFIH1	end	
2.51345639054255	2.1167663503818	2.78031093200216	2.4701778909755	BNIP2	end	
1.19118975790405	1.66077867269371	4.55358380283423	2.468517411144	TBC1D4	end	
1.99298659488223	1.38318454135885	4.02066054513532	2.4656105604588	MCC	end	
1.76335976023998	0.222471740663859	5.38293238410959	2.45625462833781	MYH11	end	
1.67926361664078	1.56644709488586	4.1081740339657	2.45129491516412	CYTH3	end	
4.51359862154081	0.934335540280461	1.90544834300732	2.45112750160953	PDE5A	end	
2.9834210046268	0.973642138573244	3.38950896376549	2.44885736898851	TGM2	end	
1.30189054232286	1.01327262238939	5.02852105022925	2.44789473831383	PCDH18	end	
3.41856761361118	1.15302854738009	2.76518719898083	2.44559445332404	A630033H20RIK	end	
3.11853523618826	1.30493601869913	2.90902946905632	2.44416690798124	ANXA5	end	
2.348905897183	2.20383777739406	2.75831099531291	2.43701822329666	SIK1	end	
2.8142023952035	1.6832209760048	2.81275701690186	2.43672679603672	CTNNA1	end	
2.9939025922596	1.46648541316245	2.84968384380551	2.43669061640919	LDLRAD3	end	
3.92015688247308	0	3.38573289540928	2.43529659262745	COX4I2	end	
4.00278392264418	0	3.3018617553208	2.43488189265499	TBXA2R	end	
2.73034645210067	2.13598024901853	2.42008288669627	2.42880319593849	CDKN1C	end	
2.21847637364092	1.38224706969567	3.68001354848224	2.42691233060628	SOCS2	end	
3.31730497073535	0.974382282656851	2.98462537486012	2.42543754275077	CYBA	end	
2.89845860479043	2.24212177466877	2.12686917366841	2.42248318437587	TMOD3	end	
3.33798149515749	0.896851376114273	3.02631300180828	2.42038195769335	1700018A04RIK	end	
5.3012360866693	2.88746861604927	-0.944930211326988	2.41459149713053	ADM	end	
3.6531239761459	0.691030374907817	2.89491949560229	2.413024615552	PIEZO1	end	
3.42282038283592	0.430270055546566	3.38516064562073	2.4127503613344	IL15	end	
2.0470486074495	2.23177845026326	2.95238955100831	2.41040553624036	RAPGEF4	end	
4.17289355830958	0	3.05101855456504	2.40797070429154	MAGIX	end	
3.84096313577265	1.73712658815199	1.64238910159455	2.40682627517306	CASP6	end	
3.77988775098678	0.552750271043417	2.88482690337179	2.40582164180066	SLC6A20	end	
4.5501532241624	1.92207611436546	0.743028210261648	2.4050858495965	TAL1	end	
1.43299057516553	-0.15237790995391	5.93383798600465	2.40481688373875	TAGLN	end	
5.49074273821573	1.71381621136291	0	2.40151964985955	FAM110D	end	
2.29552973182476	0.161746963078832	4.74245779698756	2.39991149729705	MGST1	end	
4.69532637491709	0.920186837749279	1.5756914917637	2.39706823481002	CCDC125	end	
3.5436187721119	0.327545183420098	3.31058424893715	2.39391606815638	BST2	end	
3.51250399046989	2.41018128060895	1.24352305936771	2.38873611014885	ADGRL2	end	
3.37393416815814	1.81265291366657	1.97365559365757	2.38674755849409	SWAP70	end	
3.25233320963752	2.52542639477102	1.37733672059179	2.38503210833345	NDNF	end	
2.43168560005402	1.66146394933331	3.05128652654763	2.38147869197832	TAX1BP3	end	
3.38886831032233	0.8013827456937	2.94679466356721	2.37901523986108	TEC	end	
4.04804939037981	1.20456386706697	1.88251391626957	2.37837572457212	CREM	end	
3.48809526323813	1.26883052196545	2.35937994766555	2.37210191095638	MFNG	end	
3.97123442986074	1.01910126143393	2.12171587118744	2.3706838541607	SH3TC1	end	
5.87264103591388	1.66038612610169	-0.441403581284957	2.3638745269102	DOK4	end	
3.71180707996882	1.08351345293827	2.29170189544715	2.36234080945141	MSX1	end	
4.24215276348275	0.886535635177761	1.9559699407523	2.36155277980427	JAG2	end	
3.6839083151716	0	3.38307108876172	2.3556598013111	PLA1A	end	
2.63222328287374	1.83667249853423	2.59456591411414	2.3544872318407	F5	end	
2.90854845585577	1.75458737376353	2.39409786725011	2.35241123228981	CR1L	end	
3.17692525623535	0	3.87056137667508	2.34916221097014	NAALAD2	end	
0.967251935955248	1.22470204864273	4.85062826562479	2.34752741674092	NDRG1	end	
2.6943939783623	1.25958158962409	3.08423833210431	2.34607130003023	ACTN1	end	
3.24069249465229	1.58849073403829	2.19518889350183	2.34145737406414	TSPAN4	end	
2.86337426496174	1.18531125915025	2.97216835603401	2.34028462671533	PLAT	end	
5.10226027879788	1.26093827225157	0.650297614336645	2.3378320551287	ANKRD37	end	
3.18715560468586	2.22256613500895	1.593798885085	2.33450687492661	SLC1A1	end	
1.09384398754644	1.81636996247157	4.09223375501401	2.33414923501067	IFIT1B	end	
4.96509630739469	2.12577652381759	-0.0919849855689777	2.33296261521443	ISM1	end	
4.20632691130498	1.00641999930574	1.78269235035606	2.33181308698893	HELZ2	end	
2.0247488869272	1.5863152682903	3.38015486549349	2.33040634023699	TNFRSF19	end	
2.9534492811565	1.53432384417537	2.50127315707074	2.3296820941342	PROS1	end	
3.61139726362969	0	3.37465105944603	2.32868277435857	COL28A1	end	
2.56156537809419	0	4.4192761871495	2.32694718841456	DNAH3	end	
5.4984132673148	1.48127050013994	0	2.32656125581825	SCGB3A1	end	
2.46831344761411	0.559320645791698	3.948706567716	2.3254468870406	PCDH1	end	
2.87913099607081	1.80295799461929	2.29342520699844	2.32517139922952	TANC1	end	
3.15187598507786	1.71253964902305	2.10603030288376	2.32348197899489	TSPAN12	end	
3.23443800369234	1.18816907947958	2.54743320747113	2.32334676354768	USP53	end	
1.82713928778417	1.13889986545421	3.99923385078104	2.32175766800648	LATS2	end	
3.25287970513985	1.61168187379242	2.09991461022665	2.32149206305297	PTGFRN	end	
3.43209620714906	2.05994887671772	1.46128470130192	2.31777659505623	TTYH2	end	
2.23316331285069	2.35302744608047	2.36497956612376	2.31705677501831	INSR	end	
2.93239355609901	1.41735089787494	2.59832106710762	2.31602184036053	RGS12	end	
-1.09510288088639	1.60294763444093	6.43737440882034	2.31507305412496	PLSCR4	end	
2.34919311539977	2.44914387597837	2.14683368238834	2.3150568912555	ARHGAP31	end	
5.73762814206303	0	1.20502093659619	2.31421635955307	C1ORF64	end	
3.14511956244145	2.24229304158298	1.54405570155538	2.31048943519327	ITPRIPL2	end	
2.66139222275504	1.0902676848385	3.17739082777872	2.30968357845742	EMP1	end	
2.06903551771443	1.0049887629205	3.8473406750705	2.30712165190181	CPNE8	end	
3.75557057314308	0.505511935114016	2.65690150722834	2.30599467182848	HTR2A	end	
2.68909064069386	1.2327797572154	2.9955662137969	2.30581220390205	CP	end	
3.4376058867423	0.739988382513371	2.73249316020421	2.30336247648663	MAP3K8	end	
4.30050563968774	2.51222741480667	0.0942263853707571	2.30231981328839	HILPDA	end	
2.39229408308583	1.85418699909288	2.66018790208966	2.30222299475612	ACTN4	end	
3.68323630224219	0	3.21344949852191	2.29889526692137	ITGA5	end	
3.16402271167197	1.61074147551658	2.10171518946495	2.29215979221783	ST3GAL1	end	
2.74478230484263	0.359898676046413	3.77079532095218	2.29182543394707	KCNE4	end	
1.90046059910542	1.77032202407932	3.20372572870388	2.29150278396287	RBMS2	end	
2.66036339258506	1.55438634215839	2.65604012130576	2.29026328534974	PDGFB	end	
2.93858587085245	0.640581860941235	3.29054590830324	2.28990454669898	STOM	end	
2.60627823157391	2.01335426384248	2.23579049042085	2.28514099527908	LUZP1	end	
2.49569094269853	1.17854106944277	3.17669217236546	2.28364139483559	PTP4A3	end	
2.44832320279968	1.83397832334485	2.56124856631252	2.28118336415235	IFNAR1	end	
2.31626030684308	1.28203519700394	3.23706491702038	2.27845347362246	DAP	end	
4.22618393540791	1.94956004575904	0.641957897197363	2.27256729278811	ICAM1	end	
0.947876242197092	-0.0150200520060834	5.8845628734087	2.2724730211999	RASL12	end	
2.56107147116236	0.717684937989049	3.53704352933479	2.27193331282873	ZBTB46	end	
1.38467175188218	1.73458620573277	3.66913300277557	2.26279698679684	FAM63A	end	
2.13572296654855	1.5718131591297	3.05790620336889	2.25514744301571	CNOT6L	end	
2.52825600126303	0.927910940136371	3.30575545281713	2.25397413140551	EIF2AK2	end	
2.55811856812283	1.15266751177557	3.0449484801699	2.25191152002277	MKL2	end	
6.75342058505762	0	0	2.25114019501921	MMP25	end	
3.35943822903257	0	3.39307195306887	2.25083672736715	LRRC32	end	
3.19427451017641	1.22536667325331	2.32880010768417	2.2494804303713	PPP1R13B	end	
2.23639232627441	1.47063828646672	3.0407005364566	2.24924371639924	CBFA2T3	end	
2.54253972020995	0	4.1961959024829	2.24624520756428	9930111J21RIK2	end	
1.75455447121216	1.88647979239994	3.09272510785884	2.24458645715698	CPT1A	end	
2.56971598324	1.33286731828057	2.82719106124341	2.24325812092132	NCK1	end	
2.15250809808754	0.78489546030865	3.78948916321205	2.24229757386941	GM13861	end	
3.67575082282458	0	3.05091707108063	2.24222263130174	MAPK12	end	
2.1474844320756	1.76974370929979	2.8078412649111	2.2416898020955	MAP4K2	end	
2.11928242725673	1.25484977509337	3.3443788659305	2.23950368942686	S100A13	end	
2.56598105342847	1.92460704283398	2.22394574614367	2.23817794746871	CD2AP	end	
1.90616328398651	1.28873330381097	3.51700416853713	2.23730025211154	LIMS2	end	
3.01171834984664	1.89549500146251	1.79824384499352	2.23515239876756	AFDN	end	
3.06679738746446	1.64718174466096	1.98998216089054	2.23465376433865	NREP	end	
2.51203157850346	1.50692780580558	2.68428736469634	2.23441558300179	MYL6	end	
3.25004749249098	1.80000944511972	1.65262336641694	2.23422676800921	BHLHE40	end	
3.40400898802109	0	3.293472234596	2.23249374087236	E2F7	end	
3.57031406323351	1.75429271049711	1.35858422259682	2.22773033210915	LAMC1	end	
2.48554256174939	1.26309546667235	2.93181367726922	2.22681723523032	PRR5L	end	
2.5546085773204	1.67150417882613	2.44953081034488	2.2252145221638	ATOX1	end	
2.99160718918098	1.37341949142216	2.30075533678344	2.22192733912886	FERMT2	end	
2.18484651404339	1.74089932992079	2.73412315812751	2.21995633403056	MYL12B	end	
3.45111047767123	0.63727326794685	2.57135123342256	2.21991165968021	GSTM2	end	
2.05431708899231	1.45930733150186	3.13991660384892	2.21784700811436	FLNA	end	
2.86012527871297	0.129394180719556	3.66326917001313	2.21759620981522	KIAA1217	end	
2.19454237922715	1.35968221085407	3.09781140324491	2.21734533110871	MCF2L	end	
2.27611283896756	0.934921304895627	3.43700154923896	2.21601189770071	SORBS3	end	
3.08954668744221	0.743231745190288	2.81012762072474	2.21430201778575	ACOT9	end	
2.80635008577293	1.40825192076525	2.41866541708251	2.2110891412069	HPRT1	end	
2.76771585543724	1.70481090378985	2.15485377209982	2.20912684377564	SLC16A2	end	
2.17845007137523	1.45588113570259	2.98386440387438	2.20606520365073	FNBP1L	end	
2.33184969172409	1.11280291097159	3.16264828942436	2.20243363070668	RRAS2	end	
2.78590667844328	1.84169894919766	1.97317440384014	2.20026001049369	LPAR6	end	
2.90486813209987	0.823997443421149	2.8650854161848	2.19798366390194	PARP10	end	
4.73952835587359	1.79901397434997	0.0552477496626088	2.19793002662872	HLA-B	end	
3.35202640660043	0.524324361797793	2.70668166564791	2.19434414468204	PTPRK	end	
2.96378209416774	1.48265694160712	2.13605686037832	2.19416529871773	TMSB4Y	end	
2.6870497868696	1.04806422880389	2.84097017048636	2.19202806205328	HLA-A	end	
3.47472132874962	1.45020545630081	1.65005327446253	2.19166001983765	CARD10	end	
1.1156727135245	1.28156695670951	4.17656768819813	2.19126911947738	SYNPO2	end	
6.58253460951814	0	-0.0180927095421815	2.18814729999199	ACKR2	end	
1.87342744219018	1.38888061730682	3.2883941390085	2.18356739950183	HIPK3	end	
3.82906112692222	1.09181339192738	1.62661907526159	2.18249786470373	SLC25A24	end	
3.13906176952856	1.86406542515385	1.53968697693607	2.18093805720616	RPL38	end	
2.8389527177785	1.46934548875211	2.23429759835061	2.18086526829374	SH3BP4	end	
0	1.30180924650275	5.22949708948045	2.1771021119944	RP23-348H21.2	end	
2.87297028822974	1.87804229404122	1.77421155372768	2.17507471199955	SCARB1	end	
3.52120474038528	0.967664708744381	2.02143473375476	2.17010139429481	ADGRG6	end	
2.21481280097988	0.584259392729091	3.69252546871968	2.16386588747622	PRELID2	end	
3.10838038867058	1.34231788244019	2.04018826052415	2.16362884387831	NKD1	end	
2.47028642187718	-0.974270056159783	4.98072802341438	2.15891479637726	MAL	end	
4.71795836480582	0	1.75746522128103	2.15847452869562	COL18A1	end	
3.0843160376733	0	3.38665416474981	2.15699006747437	TGFB1I1	end	
1.61294584714451	1.03650673617369	3.82066721081882	2.15670659804567	AMOT	end	
3.6312650657484	-0.0749961491722742	2.91022109382193	2.15549667013268	TMEM98	end	
2.66592481443616	0	3.79366191877918	2.15319557773844	GPR160	end	
0.524777965842595	0	5.930803305451	2.15186042376453	OR51E1	end	
2.94462050069827	1.2729382341617	2.23584588269302	2.15113487251766	GRASP	end	
4.1602208863117	0.502762575113349	1.77678473673404	2.14658939938636	PKN3	end	
2.62776210061295	0.788108794851584	3.01932952791006	2.14506680779153	ANXA7	end	
2.63644723345348	0.669252463091811	3.12459078708244	2.14343016120924	C20ORF196	end	
4.35402173619546	1.12148151307009	0.953230536691552	2.1429112619857	GM16046	end	
2.61181463635855	0.97959959069731	2.83366772913594	2.14169398539727	PALD1	end	
2.06620147710347	1.28592458494741	3.06922192028604	2.14044932744564	FAM65A	end	
3.76267659616348	2.04823556083266	0.609929082236966	2.1402804130777	LNX2	end	
2.8044335364021	0.396760086357709	3.20769235176993	2.13629532484325	3830403N18RIK	end	
5.2446158040766	1.1704388758312	-0.00941067587289007	2.13521466801163	ADGRA2	end	
2.99076633278124	2.67138109622966	0.741846337546166	2.13466458885235	ADAMTS1	end	
2.10403407271209	1.33743429409014	2.96161330399856	2.13436055693359	ENTPD1	end	
2.08868949721072	1.25658906202747	3.05400819041359	2.13309558321726	ST6GALNAC3	end	
3.43926041024857	0.173825211577434	2.78495009272703	2.13267857151768	TGIF1	end	
1.86774762324632	1.62087158417952	2.90434485744075	2.1309880216222	RECK	end	
3.30227438964357	2.23052838453659	0.859495370957509	2.13076604837922	DUSP6	end	
6.02019295373447	0	0.363150867734066	2.12778127382284	TNFRSF10B	end	
2.38142754679009	2.02980131530788	1.9629247075641	2.12471785655402	KLF6	end	
5.33243436867348	1.00844717223892	0.029263875189519	2.12338180536731	KCNJ2	end	
2.75932739008191	1.83671116927154	1.77181085715479	2.12261647216941	TJP1	end	
2.17890243574828	1.47740416844904	2.70959163249183	2.12196607889638	BMPR2	end	
2.5125990180705	0	3.8478426660249	2.1201472280318	TMEM182	end	
2.97068141611747	1.25103314366849	2.12665553940881	2.11612336639826	DNASE1L1	end	
1.84439698368334	1.59338240517874	2.90589601278913	2.11455846721707	SYNE2	end	
1.96439109199609	1.18455959484955	3.1833014893502	2.11075072539861	ADAMTS10	end	
2.38951299043069	2.01645344773267	1.92560852137668	2.11052498651335	PDE2A	end	
1.8297703878345	1.38275353756752	3.11818129635784	2.11023507391995	FOXO1	end	
3.1477600378278	0.948453661403733	2.23301419220962	2.10974263048038	SOD3	end	
3.51918572735298	0	2.809627868373	2.10960453190866	SNORD35B	end	
2.62210552226108	1.82858102160789	1.86266690200352	2.10445114862416	ITGB1	end	
4.17872295312607	0	2.13445405850703	2.10439233721104	VIL1	end	
2.68397287822965	2.08649070310036	1.54211040025309	2.10419132719437	IL17RD	end	
2.25462651023787	1.48349899383352	2.56249666349535	2.10020738918891	FKBP7	end	
2.36664913780109	0.0562276163195458	3.87651843142014	2.09979839518026	ACAA2	end	
1.39602431562435	1.07325233690054	3.82709207762163	2.09878957671551	2310001H17RIK	end	
2.57183798730944	1.31151208922288	2.40548423208228	2.09627810287153	SERTAD1	end	
1.67439770990905	1.91467728768992	2.69303763849963	2.0940375453662	CTNNB1	end	
2.49144220441437	1.56295906637571	2.22534752678467	2.09324959919158	PTBP3	end	
3.09875710098634	1.06498956806661	2.08908634429996	2.08427767111763	PGM2	end	
1.6831087470865	1.73976249273841	2.81475937777861	2.07921020586784	MTUS1	end	
3.12086713819835	1.09696954548279	2.01934293952712	2.07905987440275	RBMS3	end	
2.70990903559751	0.91939918345151	2.60430563816919	2.07787128573941	TPK1	end	
3.3494644187812	2.03791379436425	0.822197504333163	2.06985857249287	MAN2A1	end	
3.4193884355798	0	2.78989846531022	2.06976230029667	NPR1	end	
3.01498868003051	0.541398358236431	2.6508094695476	2.06906550260485	GM9917	end	
2.22357507985529	1.33140290849464	2.63260672440495	2.06252823758496	CNN3	end	
2.61106727951638	0.679790610281286	2.88851948125251	2.05979245701672	FILIP1L	end	
2.97326959663898	0.250699801269432	2.94627934687894	2.05674958159578	SLC46A3	end	
2.89048351461177	0.875093720221144	2.3956708178841	2.05374935090567	DNAJC10	end	
2.30146802925146	0	3.8515798011117	2.05101594345439	GYPC	end	
2.56121128284607	1.05540971481474	2.52986823338679	2.04882974368253	EXOC6	end	
